ConclDir;ConclQ;breaktype;code;correctness;datetime;givenanswer;givenanswertext;nouns;ordering;ordertext;p1;p2;sequence;syllog;time;validConclusions;vpid;cid;gender;edu;age;N;ACC;time_all;time_ACC;model;ACCinKJL;sdTimeACC;subj
CA;I;calculations;QQBOGG;0;2016-07-05T08:56:09-04:00;9;9: Some cleaners are auditors;auditors,painters,cleaners;3;Eq,Oq,Iq,Aq;Premise 1: All painters are auditors;Premise 2: Some painters are not cleaners;53;AO4;16383;Oac;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;2;0,54;17216,25103;101
NVC;NVC;calculations;QQBOGG;1;2016-07-05T08:56:19-04:00;-1;Space: No conclusion is possible;miners,poets,skaters;3;Eq,Oq,Iq,Aq;Premise 1: No miners are poets;Premise 2: Some poets are not skaters;54;EO1;8712;NVC;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;NVC;0,28;17216,25103;101
NVC;NVC;calculations;QQBOGG;0;2016-07-05T08:56:25-04:00;-1;Space: No conclusion is possible;models,clerks,managers;3;Eq,Oq,Iq,Aq;Premise 1: Some clerks are models;Premise 2: No managers are clerks;55;IE2;4094;Oac;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;3;0,13;17216,25103;101
NVC;NVC;calculations;QQBOGG;0;2016-07-05T08:56:36-04:00;-1;Space: No conclusion is possible;campers,fencers,engineers;3;Eq,Oq,Iq,Aq;Premise 1: Some campers are fencers;Premise 2: No fencers are engineers;56;IE1;8216;Oac;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;3;0,44;17216,25103;101
NVC;NVC;calculations;QQBOGG;0;2016-07-05T08:57:03-04:00;-1;Space: No conclusion is possible;runners,chefs,scientists;3;Eq,Oq,Iq,Aq;Premise 1: All runners are chefs;Premise 2: No chefs are scientists;57;AE1;26059;Eac,Eca,Oac,Oca;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;1;0,87;17216,25103;101
NVC;NVC;calculations;QQBOGG;1;2016-07-05T08:57:11-04:00;-1;Space: No conclusion is possible;painters,actors,workers;3;Eq,Oq,Iq,Aq;Premise 1: Some painters are not actors;Premise 2: Some actors are not workers;58;OO1;5789;NVC;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;NVC;0,37;17216,25103;101
NVC;NVC;calculations;QQBOGG;1;2016-07-05T08:57:20-04:00;-1;Space: No conclusion is possible;golfers,teachers,bankers;3;Eq,Oq,Iq,Aq;Premise 1: Some teachers are not golfers;Premise 2: Some teachers are not bankers;59;OO4;7467;NVC;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;NVC;0,66;17216,25103;101
NVC;NVC;calculations;QQBOGG;1;2016-07-05T08:57:30-04:00;-1;Space: No conclusion is possible;climbers,tellers,doctors;3;Eq,Oq,Iq,Aq;Premise 1: Some climbers are tellers;Premise 2: Some tellers are doctors;60;II1;8304;NVC;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;NVC;0,33;17216,25103;101
AC;I;calculations;QQBOGG;0;2016-07-05T08:57:54-04:00;3;3: Some pilots are singers;pilots,tailors,singers;3;Eq,Oq,Iq,Aq;Premise 1: Some tailors are not pilots;Premise 2: All tailors are singers;61;OA4;22511;Oca;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;2;0,42;17216,25103;101
NVC;NVC;calculations;QQBOGG;1;2016-07-05T08:58:00-04:00;-1;Space: No conclusion is possible;judges,brewers,porters;3;Eq,Oq,Iq,Aq;Premise 1: All judges are brewers;Premise 2: Some brewers are not porters;62;AO1;3777;NVC;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;NVC;0,14;17216,25103;101
AC;I;calculations;QQBOGG;0;2016-07-05T08:58:29-04:00;3;3: Some analysts are travelers;analysts,novelists,travelers;3;Eq,Oq,Iq,Aq;Premise 1: Some analysts are not novelists;Premise 2: All travelers are novelists;63;OA3;27238;Oac;379;QQBOGG;male;some college;30;64;0,578125;22045,3125;23374,40541;2;0,36;17216,25103;101
AC;A;calculations;XOFIJR;0;2016-07-05T08:57:01-04:00;4;4: All painters are workers;painters,workers,actors;5;Iq,Oq,Eq,Aq;Premise 1: All painters are workers;NA;0;A_1;4473;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;#N/A;#N/A;37416,14238;102
AC;E;calculations;XOFIJR;0;2016-07-05T08:57:06-04:00;3;3: No tailors are singers;tailors,singers,pilots;5;Iq,Oq,Eq,Aq;Premise 1: No tailors are singers;NA;1;E_1;3407;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;#N/A;#N/A;37416,14238;102
AC;I;calculations;XOFIJR;0;2016-07-05T08:57:18-04:00;1;1: Some students are buyers;students,buyers,cyclists;5;Iq,Oq,Eq,Aq;Premise 1: Some students are buyers;NA;2;I_1;9805;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;#N/A;#N/A;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T08:57:28-04:00;2;2: Some joggers are not counselors;joggers,counselors,riders;5;Iq,Oq,Eq,Aq;Premise 1: Some joggers are not counselors;NA;3;O_1;8138;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;#N/A;#N/A;37416,14238;102
CA;I;calculations;XOFIJR;1;2016-07-05T08:57:53-04:00;7;7: Some counselors are riders;riders,joggers,counselors;5;Iq,Oq,Eq,Aq;Premise 1: All joggers are riders;Premise 2: Some counselors are joggers;0;AI2;8860;Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,9;37416,14238;102
AC;A;calculations;XOFIJR;1;2016-07-05T08:58:05-04:00;4;4: All auditors are cleaners;auditors,painters,cleaners;5;Iq,Oq,Eq,Aq;Premise 1: All auditors are painters;Premise 2: All painters are cleaners;1;AA1;9916;Aac,Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,88;37416,14238;102
CA;E;calculations;XOFIJR;1;2016-07-05T08:58:19-04:00;9;9: No secretaries are brokers;brokers,agents,secretaries;5;Iq,Oq,Eq,Aq;Premise 1: No brokers are agents;Premise 2: All secretaries are agents;2;EA3;12884;Eac,Eca,Oac,Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,8;37416,14238;102
NVC;NVC;calculations;XOFIJR;0;2016-07-05T08:58:25-04:00;-1;Space: No conclusion is possible;climbers,doctors,tellers;5;Iq,Oq,Eq,Aq;Premise 1: Some doctors are climbers;Premise 2: All doctors are tellers;3;IA4;3948;Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,81;37416,14238;102
NVC;NVC;calculations;XOFIJR;0;2016-07-05T08:58:34-04:00;-1;Space: No conclusion is possible;swimmers,mayors,cooks;5;Iq,Oq,Eq,Aq;Premise 1: Some swimmers are mayors;Premise 2: No cooks are mayors;4;IE3;6121;Oac;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,2;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T08:59:56-04:00;2;2: Some athletes are not hunters;athletes,lawyers,hunters;5;Iq,Oq,Eq,Aq;Premise 1: No lawyers are athletes;Premise 2: Some lawyers are hunters;5;EI4;80838;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,15;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T09:00:03-04:00;2;2: Some divers are not carpenters;divers,linguists,carpenters;5;Iq,Oq,Eq,Aq;Premise 1: All divers are linguists;Premise 2: Some linguists are not carpenters;6;AO1;4811;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,14;37416,14238;102
CA;I;calculations;XOFIJR;0;2016-07-05T09:00:16-04:00;7;7: Some butchers are tutors;tutors,packers,butchers;5;Iq,Oq,Eq,Aq;Premise 1: All packers are tutors;Premise 2: Some butchers are not packers;7;AO2;11478;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,17;37416,14238;102
AC;O;calculations;XOFIJR;1;2016-07-05T09:04:12-04:00;2;2: Some campers are not engineers;campers,fencers,engineers;5;Iq,Oq,Eq,Aq;Premise 1: All fencers are campers;Premise 2: Some fencers are not engineers;8;AO4;234827;Oac;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;2;0,54;37416,14238;102
AC;A;calculations;XOFIJR;0;2016-07-05T09:05:07-04:00;4;4: All actuaries are opticians;actuaries,boxers,opticians;5;Iq,Oq,Eq,Aq;Premise 1: All boxers are actuaries;Premise 2: All boxers are opticians;9;AA4;52526;Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,16;37416,14238;102
AC;I;calculations;XOFIJR;1;2016-07-05T09:05:14-04:00;1;1: Some pilots are tailors;pilots,singers,tailors;5;Iq,Oq,Eq,Aq;Premise 1: Some pilots are singers;Premise 2: All singers are tailors;10;IA1;4786;Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,88;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:05:22-04:00;-1;Space: No conclusion is possible;workers,painters,actors;5;Iq,Oq,Eq,Aq;Premise 1: All workers are painters;Premise 2: Some actors are painters;11;AI3;6705;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,37;37416,14238;102
CA;E;calculations;XOFIJR;1;2016-07-05T09:05:32-04:00;9;9: No miners are poets;poets,skaters,miners;5;Iq,Oq,Eq,Aq;Premise 1: No skaters are poets;Premise 2: All miners are skaters;12;EA2;8778;Eac,Eca,Oac,Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,78;37416,14238;102
CA;O;calculations;XOFIJR;0;2016-07-05T09:06:16-04:00;8;8: Some brewers are not porters;porters,judges,brewers;5;Iq,Oq,Eq,Aq;Premise 1: Some judges are porters;Premise 2: Some brewers are not judges;13;IO2;42333;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,31;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T09:06:22-04:00;2;2: Some drillers are not nurses;drillers,actors,nurses;5;Iq,Oq,Eq,Aq;Premise 1: Some actors are drillers;Premise 2: Some actors are not nurses;14;IO4;3733;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,47;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:06:31-04:00;-1;Space: No conclusion is possible;sculptors,gamblers,bakers;5;Iq,Oq,Eq,Aq;Premise 1: Some gamblers are not sculptors;Premise 2: Some gamblers are not bakers;15;OO4;7616;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,66;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:08:01-04:00;-1;Space: No conclusion is possible;artists,surfers,planners;5;Iq,Oq,Eq,Aq;Premise 1: Some surfers are artists;Premise 2: Some surfers are planners;16;II4;88147;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,61;37416,14238;102
CA;O;calculations;XOFIJR;1;2016-07-05T09:09:02-04:00;8;8: Some therapists are not skaters;skaters,climbers,therapists;5;Iq,Oq,Eq,Aq;Premise 1: No skaters are climbers;Premise 2: Some therapists are climbers;17;EI3;49371;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,21;37416,14238;102
CA;A;calculations;XOFIJR;1;2016-07-05T09:09:11-04:00;0;0: All dentists are lifeguards;lifeguards,plumbers,dentists;5;Iq,Oq,Eq,Aq;Premise 1: All plumbers are lifeguards;Premise 2: All dentists are plumbers;18;AA2;7575;Aca,Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,54;37416,14238;102
CA;O;calculations;XOFIJR;1;2016-07-05T09:09:28-04:00;8;8: Some jugglers are not barbers;barbers,investors,jugglers;5;Iq,Oq,Eq,Aq;Premise 1: No investors are barbers;Premise 2: All investors are jugglers;19;EA4;15636;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,09;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:09:41-04:00;-1;Space: No conclusion is possible;clerks,models,managers;5;Iq,Oq,Eq,Aq;Premise 1: Some models are not clerks;Premise 2: No managers are models;20;OE2;10723;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,51;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:09:57-04:00;-1;Space: No conclusion is possible;runners,scientists,chefs;5;Iq,Oq,Eq,Aq;Premise 1: Some runners are scientists;Premise 2: Some chefs are scientists;21;II3;15063;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,51;37416,14238;102
AC;I;calculations;XOFIJR;0;2016-07-05T09:10:05-04:00;1;1: Some analysts are novelists;analysts,travelers,novelists;5;Iq,Oq,Eq,Aq;Premise 1: All analysts are travelers;Premise 2: Some travelers are novelists;22;AI1;5812;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,16;37416,14238;102
NVC;NVC;calculations;XOFIJR;0;2016-07-05T09:10:15-04:00;-1;Space: No conclusion is possible;soldiers,florists,editors;5;Iq,Oq,Eq,Aq;Premise 1: Some florists are soldiers;Premise 2: No editors are florists;23;IE2;8181;Oac;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,13;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:10:24-04:00;-1;Space: No conclusion is possible;farmers,assistants,scholars;5;Iq,Oq,Eq,Aq;Premise 1: No farmers are assistants;Premise 2: Some scholars are not assistants;24;EO3;7395;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,49;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:10:35-04:00;-1;Space: No conclusion is possible;bankers,golfers,teachers;5;Iq,Oq,Eq,Aq;Premise 1: Some bankers are not golfers;Premise 2: No golfers are teachers;25;OE1;9418;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,37;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T09:11:43-04:00;2;2: Some boxers are not typists;boxers,dancers,typists;5;Iq,Oq,Eq,Aq;Premise 1: Some boxers are not dancers;Premise 2: Some dancers are typists;26;OI1;65960;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,36;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:12:07-04:00;-1;Space: No conclusion is possible;potters,sailors,chemists;5;Iq,Oq,Eq,Aq;Premise 1: Some potters are sailors;Premise 2: All chemists are sailors;27;IA3;22704;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,28;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:12:27-04:00;-1;Space: No conclusion is possible;buyers,students,cyclists;5;Iq,Oq,Eq,Aq;Premise 1: No students are buyers;Premise 2: Some students are not cyclists;28;EO4;18241;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,57;37416,14238;102
CA;O;calculations;XOFIJR;1;2016-07-05T09:12:39-04:00;8;8: Some writers are not drivers;drivers,hikers,writers;5;Iq,Oq,Eq,Aq;Premise 1: No hikers are drivers;Premise 2: Some writers are hikers;29;EI2;9937;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,37;37416,14238;102
AC;O;calculations;XOFIJR;1;2016-07-05T09:13:09-04:00;2;2: Some waiters are not poets;waiters,cashiers,poets;5;Iq,Oq,Eq,Aq;Premise 1: Some cashiers are waiters;Premise 2: No cashiers are poets;30;IE4;28623;Oac;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,28;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:13:30-04:00;-1;Space: No conclusion is possible;architects,designers,trainers;5;Iq,Oq,Eq,Aq;Premise 1: Some designers are not architects;Premise 2: Some designers are trainers;31;OI4;19075;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,47;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:13:40-04:00;-1;Space: No conclusion is possible;porters,judges,brewers;5;Iq,Oq,Eq,Aq;Premise 1: No judges are porters;Premise 2: No brewers are judges;32;EE2;8348;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,44;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T09:14:13-04:00;2;2: Some counselors are not riders;counselors,joggers,riders;5;Iq,Oq,Eq,Aq;Premise 1: Some counselors are joggers;Premise 2: Some joggers are not riders;33;IO1;31357;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,36;37416,14238;102
AC;E;calculations;XOFIJR;1;2016-07-05T09:14:42-04:00;3;3: No plumbers are lifeguards;plumbers,dentists,lifeguards;5;Iq,Oq,Eq,Aq;Premise 1: All plumbers are dentists;Premise 2: No dentists are lifeguards;34;AE1;19432;Eac,Eca,Oac,Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,87;37416,14238;102
AC;E;calculations;XOFIJR;0;2016-07-05T09:14:48-04:00;3;3: No workers are painters;workers,actors,painters;5;Iq,Oq,Eq,Aq;Premise 1: No workers are actors;Premise 2: All actors are painters;35;EA1;4187;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,03;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:14:59-04:00;-1;Space: No conclusion is possible;mayors,swimmers,cooks;5;Iq,Oq,Eq,Aq;Premise 1: Some swimmers are mayors;Premise 2: All cooks are swimmers;36;IA2;9110;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,12;37416,14238;102
AC;I;calculations;XOFIJR;0;2016-07-05T09:15:08-04:00;1;1: Some boxers are actuaries;boxers,opticians,actuaries;5;Iq,Oq,Eq,Aq;Premise 1: Some boxers are not opticians;Premise 2: All opticians are actuaries;37;OA1;7068;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,2;37416,14238;102
AC;I;calculations;XOFIJR;1;2016-07-05T09:15:19-04:00;1;1: Some runners are scientists;runners,chefs,scientists;5;Iq,Oq,Eq,Aq;Premise 1: All chefs are runners;Premise 2: Some chefs are scientists;38;AI4;9474;Iac,Ica;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;1;0,83;37416,14238;102
NVC;NVC;calculations;XOFIJR;0;2016-07-05T09:15:25-04:00;-1;Space: No conclusion is possible;climbers,therapists,skaters;5;Iq,Oq,Eq,Aq;Premise 1: All climbers are therapists;Premise 2: Some skaters are not therapists;39;AO3;4161;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;2;0,4;37416,14238;102
CA;O;calculations;XOFIJR;0;2016-07-05T09:15:41-04:00;8;8: Some waiters are not poets;poets,cashiers,waiters;5;Iq,Oq,Eq,Aq;Premise 1: Some cashiers are not poets;Premise 2: All waiters are cashiers;40;OA2;14878;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,13;37416,14238;102
AC;E;calculations;XOFIJR;0;2016-07-05T09:16:04-04:00;3;3: No sailors are chemists;sailors,potters,chemists;5;Iq,Oq,Eq,Aq;Premise 1: All potters are sailors;Premise 2: No chemists are potters;41;AE2;20827;Oac;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,01;37416,14238;102
CA;O;calculations;XOFIJR;0;2016-07-05T09:16:34-04:00;8;8: Some drillers are not nurses;nurses,actors,drillers;5;Iq,Oq,Eq,Aq;Premise 1: No actors are nurses;Premise 2: Some drillers are not actors;42;EO2;28156;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,47;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:16:40-04:00;-1;Space: No conclusion is possible;doctors,tellers,climbers;5;Iq,Oq,Eq,Aq;Premise 1: Some doctors are not tellers;Premise 2: Some climbers are tellers;43;OI3;4586;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,49;37416,14238;102
AC;O;calculations;XOFIJR;1;2016-07-05T09:16:49-04:00;2;2: Some typists are not boxers;typists,dancers,boxers;5;Iq,Oq,Eq,Aq;Premise 1: Some typists are dancers;Premise 2: No dancers are boxers;44;IE1;6592;Oac;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,44;37416,14238;102
AC;O;calculations;XOFIJR;0;2016-07-05T09:16:57-04:00;2;2: Some barbers are not investors;barbers,jugglers,investors;5;Iq,Oq,Eq,Aq;Premise 1: Some barbers are not jugglers;Premise 2: Some jugglers are not investors;45;OO1;6930;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,37;37416,14238;102
NVC;NVC;calculations;XOFIJR;0;2016-07-05T09:17:06-04:00;-1;Space: No conclusion is possible;linguists,divers,carpenters;5;Iq,Oq,Eq,Aq;Premise 1: No linguists are divers;Premise 2: Some divers are carpenters;46;EI1;6952;Oca;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;3;0,08;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:17:11-04:00;-1;Space: No conclusion is possible;lawyers,athletes,hunters;5;Iq,Oq,Eq,Aq;Premise 1: Some athletes are lawyers;Premise 2: Some hunters are athletes;47;II2;3575;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,3;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:17:15-04:00;-1;Space: No conclusion is possible;students,cyclists,buyers;5;Iq,Oq,Eq,Aq;Premise 1: No students are cyclists;Premise 2: Some cyclists are not buyers;48;EO1;2678;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,28;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:17:25-04:00;-1;Space: No conclusion is possible;models,clerks,managers;5;Iq,Oq,Eq,Aq;Premise 1: Some models are not clerks;Premise 2: Some managers are not clerks;49;OO3;4024;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,64;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:17:30-04:00;-1;Space: No conclusion is possible;skaters,poets,miners;5;Iq,Oq,Eq,Aq;Premise 1: No skaters are poets;Premise 2: No miners are poets;50;EE3;3199;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,76;37416,14238;102
NVC;NVC;calculations;XOFIJR;1;2016-07-05T09:17:37-04:00;-1;Space: No conclusion is possible;scholars,assistants,farmers;5;Iq,Oq,Eq,Aq;Premise 1: Some scholars are assistants;Premise 2: Some farmers are not assistants;51;IO3;5614;NVC;381;XOFIJR;female;Bachelors;27;64;0,65625;18675,14063;18398,38095;NVC;0,49;37416,14238;102
